,date,time,current_team,opponent,game_result,team_score,opp_score,spread_result,spread,ou_result,ou_line,year
5103,2017-01-1,1:00,GBP,NYJ,L,10,30,L,-3.5,U,43,2017
5104,2015-09-13,1:02,GBP,IND,W,27,14,W,2.5,U,45,2015
5105,2015-09-20,1:02,GBP,NWE,L,32,40,L,1.0,O,44,2015
5106,2015-09-27,4:25,GBP,MIA,W,41,14,W,2.5,O,41.5,2015
5107,2015-10-4,1:02,GBP,NYG,L,10,24,L,-5.5,U,45.5,2015
5108,2015-10-11,1:02,GBP,TEN,W,14,13,P,-1.0,U,42,2015
5109,2015-10-18,1:02,GBP,CIN,L,21,34,L,3.0,O,43,2015
5110,2015-10-25,8:35,GBP,JAX,L,31,34,L,-4.0,O,41,2015
5111,2015-11-8,1:02,GBP,MIA,W,33,17,W,-3.0,O,44,2015
5112,2015-11-12,8:26,GBP,NYJ,W,22,17,W,2.5,U,42.5,2015
5113,2015-11-23,8:30,GBP,NWE,L,13,20,P,7.0,U,48,2015
5114,2015-11-29,1:02,GBP,KAN,L,22,30,L,5.5,O,41.5,2015
5115,2015-12-6,1:02,GBP,HOU,W,30,21,W,-3.5,O,41.5,2015
5116,2015-12-13,1:00,GBP,PHI,L,20,23,L,1.0,U,47,2015
5117,2015-12-20,1:02,GBP,WAS,L,25,35,L,-2.5,O,44,2015
5118,2015-12-27,1:02,GBP,DAL,W,16,6,W,-6.5,U,42,2015
5119,2016-01-3,1:02,GBP,NYJ,W,22,17,W,3.0,U,42,2016
5120,2014-09-7,1:00,GBP,CHI,W,23,20,W,7.0,U,47,2014
5121,2014-09-14,1:02,GBP,MIA,W,29,10,W,-1.5,U,42.5,2014
5122,2014-09-21,1:02,GBP,LAC,L,10,22,L,-2.5,U,45.5,2014
5123,2014-09-28,1:02,GBP,HOU,L,17,23,L,3.0,U,42.5,2014
5124,2014-10-5,1:02,GBP,DET,W,17,14,W,6.5,U,43,2014
5125,2014-10-12,1:02,GBP,NWE,L,22,37,L,-1.0,O,44,2014
5126,2014-10-19,1:02,GBP,MIN,W,17,16,L,-6.5,U,43.5,2014
5127,2014-10-26,1:02,GBP,NYJ,W,43,23,W,3.0,O,40.5,2014
5128,2014-11-9,1:02,GBP,KAN,L,13,17,L,-1.5,U,42,2014
5129,2014-11-13,8:26,GBP,MIA,L,9,22,L,5.0,U,42,2014
5130,2014-11-24,7:05,GBP,NYJ,W,38,3,W,-2.5,U,42.5,2014
5131,2014-11-30,1:02,GBP,CLE,W,26,10,W,-3.0,U,42,2014
5132,2014-12-7,4:04,GBP,DEN,L,17,24,W,9.5,U,47.5,2014
5133,2014-12-14,1:02,GBP,GBP,W,21,13,W,4.0,U,50,2014
5134,2014-12-21,4:25,GBP,LVR,L,24,26,L,-6.5,O,42,2014
5135,2014-12-28,1:02,GBP,NWE,W,17,9,W,6.5,U,44,2014
5136,2013-09-8,1:02,GBP,NWE,L,21,23,W,10.5,U,50.5,2013
5137,2013-09-15,1:02,GBP,CAR,W,24,23,W,3.5,O,43.5,2013
5138,2013-09-22,4:25,GBP,NYJ,L,20,27,L,2.5,O,41,2013
5139,2013-09-29,1:02,GBP,BAL,W,23,20,W,4.0,U,45,2013
5140,2013-10-3,8:28,GBP,CLE,L,24,37,L,4.0,O,40.5,2013
5141,2013-10-13,1:02,GBP,CIN,L,24,27,W,6.0,O,41,2013
5142,2013-10-20,1:02,GBP,MIA,W,23,21,W,6.5,O,43.5,2013
5143,2013-10-27,1:02,GBP,NOS,L,17,35,L,10.5,O,48.5,2013
5144,2013-11-3,1:02,GBP,KAN,L,13,23,L,4.5,U,40.5,2013
5145,2013-11-10,1:02,GBP,PIT,L,10,23,L,2.5,U,42.5,2013
5146,2013-11-17,1:02,GBP,NYJ,W,37,14,W,2.0,O,39.5,2013
5147,2013-12-1,4:04,GBP,ATL,L,31,34,L,-4.5,O,48,2013
5148,2013-12-8,1:02,GBP,TBB,L,6,27,L,2.5,U,42.5,2013
5149,2013-12-15,1:02,GBP,JAX,W,27,20,W,-4.0,O,43,2013
5150,2013-12-22,1:02,GBP,MIA,W,19,0,W,1.5,U,42,2013
5151,2013-12-29,4:25,GBP,NWE,L,20,34,L,7.0,O,46.5,2013
5152,2012-09-9,1:02,GBP,NYJ,L,28,48,L,3.0,O,39,2012
5153,2012-09-16,1:02,GBP,KAN,W,35,17,W,-3.0,O,45,2012
5154,2012-09-23,1:02,GBP,CLE,W,24,14,W,-3.0,U,45,2012
5155,2012-09-30,1:02,GBP,NWE,L,28,52,L,4.5,O,48.5,2012
5156,2012-10-7,4:25,GBP,SFF,L,3,45,L,10.0,O,45,2012
5157,2012-10-14,4:04,GBP,ARI,W,19,16,W,5.0,U,44,2012
5158,2012-10-21,1:02,GBP,TEN,L,34,35,L,-4.5,O,46.5,2012
5159,2012-11-4,1:02,GBP,HOU,L,9,21,L,11.5,U,48,2012
5160,2012-11-11,1:02,GBP,NWE,L,31,37,W,13.5,O,54,2012
5161,2012-11-15,8:28,GBP,MIA,W,19,14,W,-2.5,U,46,2012
5162,2012-11-25,1:02,GBP,IND,L,13,20,L,3.0,U,51.5,2012
5163,2012-12-2,1:02,GBP,JAX,W,34,18,W,-6.0,O,42,2012
5164,2012-12-9,1:02,GBP,LAR,L,12,15,L,-3.0,U,42.5,2012
5165,2012-12-16,4:04,GBP,SEA,L,17,50,L,5.0,O,44,2012
5166,2012-12-23,1:02,GBP,MIA,L,10,24,L,5.0,U,43,2012
5167,2012-12-30,1:02,GBP,NYJ,W,28,9,W,-3.5,U,41,2012
5168,2011-09-11,1:06,GBP,KAN,W,41,7,W,3.5,O,40,2011
5169,2011-09-18,1:02,GBP,LVR,W,38,35,L,-4.0,O,41,2011
5170,2011-09-25,1:02,GBP,NWE,W,34,31,W,7.5,O,54.5,2011
5171,2011-10-2,1:02,GBP,CIN,L,20,23,L,-3.0,P,43,2011
5172,2011-10-9,1:04,GBP,PHI,W,31,24,W,3.0,O,53,2011
5173,2011-10-16,1:02,GBP,NYG,L,24,27,P,3.0,O,49,2011
5174,2011-10-30,4:04,GBP,WAS,W,23,0,W,-4.0,U,46.5,2011
5175,2011-11-6,1:02,GBP,NYJ,L,11,27,L,-2.5,U,45,2011
5176,2011-11-13,1:02,GBP,DAL,L,7,44,L,4.5,O,49,2011
5177,2011-11-20,1:02,GBP,MIA,L,8,35,L,3.0,U,44,2011
5178,2011-11-27,1:02,GBP,NYJ,L,24,28,W,9.5,O,42.5,2011
5179,2011-12-4,1:02,GBP,TEN,L,17,23,L,-1.0,U,44,2011
5180,2011-12-11,4:15,GBP,LAC,L,10,37,L,7.0,U,49,2011
5181,2011-12-18,1:02,GBP,MIA,L,23,30,L,-1.5,O,40.5,2011
5182,2011-12-24,1:02,GBP,DEN,W,40,14,W,3.0,O,43.5,2011
5183,2012-01-1,1:02,GBP,NWE,L,21,49,L,10.0,O,50,2012
5184,2010-09-12,1:02,GBP,MIA,L,10,15,L,3.0,U,39,2010
5185,2010-09-19,1:02,GBP,GBP,L,7,34,L,13.0,U,43,2010
5186,2010-09-26,1:02,GBP,NWE,L,30,38,W,14.5,O,43,2010
5187,2010-10-3,1:02,GBP,NYJ,L,14,38,L,6.0,O,37,2010
5188,2010-10-10,1:02,GBP,JAX,L,26,36,L,-2.5,O,41.5,2010
5189,2010-10-24,1:02,GBP,BAL,L,34,37,W,12.5,O,40,2010
5190,2010-10-31,1:08,GBP,KAN,L,10,13,W,7.0,U,46,2010
5191,2010-11-7,1:02,GBP,CHI,L,19,22,P,3.0,U,41.5,2010
5192,2010-11-14,1:02,GBP,DET,W,14,12,W,-1.5,U,45,2010
5193,2010-11-21,1:02,GBP,CIN,W,49,31,W,4.0,O,41,2010
5194,2010-11-28,1:02,GBP,PIT,L,16,19,W,7.0,U,44,2010
5195,2010-12-5,1:05,GBP,MIN,L,14,38,L,5.0,O,44,2010
5196,2010-12-12,1:02,GBP,CLE,W,13,6,W,0.0,U,39,2010
5197,2010-12-19,1:02,GBP,MIA,W,17,14,W,5.5,U,40,2010
5198,2010-12-26,1:02,GBP,NWE,L,3,34,L,9.0,U,45.5,2010
5199,2011-01-2,1:02,GBP,NYJ,L,7,38,L,1.5,O,38,2011
5200,2021-09-12,1:00,NOS,PIT,L,16,23,L,-6.5,U,48.5,2021
5201,2021-09-19,1:00,NOS,MIA,W,35,0,W,-3.5,U,47.5,2021
5202,2021-09-26,1:00,NOS,WAS,W,43,21,W,-7.0,O,45.5,2021
5203,2021-10-3,1:00,NOS,HOU,W,40,0,W,-17.5,U,47,2021
5204,2021-10-10,8:20,NOS,KAN,W,38,20,W,2.5,O,56.5,2021
5205,2021-10-18,8:15,NOS,TEN,L,31,34,L,-6.0,O,53.5,2021
5206,2021-10-31,1:00,NOS,MIA,W,26,11,W,-14.0,U,49,2021
5207,2021-11-7,1:00,NOS,JAX,L,6,9,L,-14.5,U,48.5,2021
5208,2021-11-14,1:00,NOS,NYJ,W,45,17,W,-13.0,O,47.5,2021
5209,2021-11-21,1:00,NOS,IND,L,15,41,L,-7.0,O,49.5,2021
5210,2021-11-25,8:20,NOS,NOS,W,31,6,W,-6.5,U,45,2021
5211,2021-12-6,8:15,NOS,NWE,L,10,14,L,-2.5,U,41,2021
5212,2021-12-12,4:25,NOS,TBB,L,27,33,L,3.5,O,54.5,2021
5213,2021-12-19,1:00,NOS,CAR,W,31,14,W,-14.5,O,43,2021
5214,2021-12-26,1:00,NOS,NWE,W,33,21,W,1.5,O,43.5,2021
5215,2022-01-2,1:00,NOS,ATL,W,29,15,L,-14.5,P,44,2022
5216,2022-01-9,1:00,NOS,NYJ,W,27,10,W,-16.5,U,40.5,2022
5217,2022-01-15,8:15,NOS,NWE,W,47,17,W,-4.0,O,44,2022
5218,2022-01-23,6:30,NOS,KAN,L,36,42,L,2.0,O,54.5,2022
5219,2020-09-13,1:00,NOS,NYJ,W,27,17,W,-6.5,O,39.5,2020
5220,2020-09-20,1:00,NOS,MIA,W,31,28,L,-5.5,O,42.5,2020
5221,2020-09-27,1:00,NOS,LAR,W,35,32,W,-1.5,O,46.5,2020
5222,2020-10-4,4:25,NOS,LVR,W,30,23,W,-3.0,P,53,2020
5223,2020-10-13,7:00,NOS,TEN,L,16,42,L,-3.0,O,52,2020
5224,2020-10-19,5:00,NOS,KAN,L,17,26,L,5.5,U,55,2020
5225,2020-10-25,1:00,NOS,NYJ,W,18,10,L,-9.5,U,47,2020
5226,2020-11-1,1:00,NOS,NWE,W,24,21,L,-4.0,O,41,2020
5227,2020-11-8,1:00,NOS,SEA,W,44,34,W,3.0,O,55.5,2020
5228,2020-11-15,4:04,NOS,ARI,L,30,32,W,3.0,O,56,2020
5229,2020-11-29,1:00,NOS,LAC,W,27,17,W,-4.5,U,51.5,2020
5230,2020-12-7,8:15,NOS,SFF,W,34,24,W,1.5,O,48,2020
5231,2020-12-13,8:20,NOS,PIT,W,26,15,W,-2.0,U,48.5,2020
5232,2020-12-19,4:30,NOS,DEN,W,48,19,W,-5.5,O,49,2020
5233,2020-12-28,8:15,NOS,NWE,W,38,9,W,-7.0,U,47.5,2020
5234,2021-01-3,1:00,NOS,MIA,W,56,26,W,3.5,O,43,2021
5235,2021-01-9,1:05,NOS,IND,W,27,24,L,-7.0,O,50.5,2021
5236,2021-01-16,8:15,NOS,BAL,W,17,3,W,-2.5,U,49.5,2021
5237,2021-01-24,6:40,NOS,KAN,L,24,38,L,3.0,O,55,2021
5238,2019-09-8,1:00,NOS,NYJ,W,17,16,W,2.5,U,41,2019
5239,2019-09-15,1:00,NOS,NYG,W,28,14,W,-1.0,U,44.5,2019
5240,2019-09-22,1:00,NOS,CIN,W,21,17,L,-5.5,U,43.5,2019
5241,2019-09-29,1:00,NOS,NWE,L,10,16,W,7.0,U,41.5,2019
5242,2019-10-6,1:00,NOS,TEN,W,14,7,W,3.5,U,39.5,2019
5243,2019-10-20,1:00,NOS,MIA,W,31,21,L,-17.0,O,42.5,2019
5244,2019-10-27,1:00,NOS,PHI,L,13,31,L,-1.0,O,39.5,2019
5245,2019-11-3,1:00,NOS,WAS,W,24,9,W,-10.5,U,37,2019
5246,2019-11-10,1:00,NOS,CLE,L,16,19,P,3.0,U,42,2019
5247,2019-11-17,1:00,NOS,MIA,W,37,20,W,-7.0,O,41.5,2019
5248,2019-11-24,1:00,NOS,DEN,W,20,3,W,-3.5,U,37,2019
5249,2019-11-28,4:30,NOS,DAL,W,26,15,W,6.5,U,46.5,2019
5250,2019-12-8,1:00,NOS,BAL,L,17,24,L,6.5,U,44,2019
5251,2019-12-15,8:20,NOS,PIT,W,17,10,W,1.0,U,37,2019
5252,2019-12-21,4:30,NOS,NWE,L,17,24,P,7.0,O,38.5,2019
5253,2019-12-29,1:00,NOS,NYJ,L,6,13,L,1.5,U,37,2019
5254,2020-01-4,4:35,NOS,HOU,L,19,22,L,2.5,U,43,2020
5255,2018-09-9,1:00,NOS,BAL,L,3,47,L,7.5,O,39,2018
5256,2018-09-16,1:00,NOS,LAC,L,20,31,L,7.5,O,41.5,2018
5257,2018-09-23,1:00,NOS,MIN,W,27,6,W,16.5,U,41,2018
5258,2018-09-30,1:00,NOS,GBP,L,0,22,L,8.5,U,43.5,2018
5259,2018-10-7,1:00,NOS,TEN,W,13,12,W,6.0,U,38.5,2018
5260,2018-10-14,1:00,NOS,HOU,L,13,20,W,10.5,U,40.5,2018
5261,2018-10-21,1:00,NOS,IND,L,5,37,L,7.0,U,43.5,2018
5262,2018-10-29,8:15,NOS,NWE,L,6,25,L,13.5,U,44.5,2018
5263,2018-11-4,1:00,NOS,CHI,L,9,41,L,10.5,O,38,2018
5264,2018-11-11,1:00,NOS,NYJ,W,41,10,W,7.0,O,38,2018
5265,2018-11-25,1:00,NOS,JAX,W,24,21,W,3.0,O,36.5,2018
5266,2018-12-2,1:00,NOS,MIA,L,17,21,L,3.5,U,40,2018
5267,2018-12-9,1:00,NOS,NYJ,L,23,27,L,-4.5,O,37,2018
5268,2018-12-16,1:00,NOS,DET,W,14,13,L,-2.5,U,40,2018
5269,2018-12-23,1:00,NOS,NWE,L,12,24,W,13.5,U,45,2018
5270,2018-12-30,1:00,NOS,MIA,W,42,17,W,-5.5,O,39.5,2018
5271,2017-09-10,1:00,NOS,NYJ,W,21,12,W,-7.0,U,42,2017
5272,2017-09-17,1:00,NOS,CAR,L,3,9,W,6.5,U,43,2017
5273,2017-09-24,1:00,NOS,DEN,W,26,16,W,3.5,O,40,2017
5274,2017-10-1,1:00,NOS,ATL,W,23,17,W,8.0,U,48,2017
5275,2017-10-8,1:00,NOS,CIN,L,16,20,L,3.0,U,39,2017
5276,2017-10-22,1:00,NOS,TBB,W,30,27,P,-3.0,O,46.5,2017
5277,2017-10-29,1:00,NOS,LVR,W,34,14,W,-2.0,O,47,2017
5278,2017-11-2,8:24,NOS,NYJ,L,21,34,L,-3.0,O,42,2017
5279,2017-11-12,1:00,NOS,NOS,L,10,47,L,2.0,O,48.5,2017
5280,2017-11-19,4:04,NOS,LAC,L,24,54,L,7.0,O,41.5,2017
5281,2017-11-26,1:00,NOS,KAN,W,16,10,W,8.5,U,47,2017
5282,2017-12-3,1:00,NOS,NWE,L,3,23,L,7.5,U,48.5,2017
5283,2017-12-10,1:00,NOS,IND,W,13,7,W,-3.5,U,36.5,2017
5284,2017-12-17,1:00,NOS,MIA,W,24,16,W,-3.5,O,39.5,2017
5285,2017-12-24,1:00,NOS,NWE,L,16,37,L,11.0,O,47.5,2017
5286,2017-12-31,4:25,NOS,MIA,W,22,16,W,-2.5,U,41.5,2017
5287,2018-01-7,1:05,NOS,JAX,L,3,10,W,8.0,U,39.5,2018
5288,2016-09-11,1:04,NOS,BAL,L,7,13,L,3.0,U,44.5,2016
5289,2016-09-15,8:26,NOS,NYJ,L,31,37,L,-1.0,O,40.5,2016
5290,2016-09-25,1:02,NOS,ARI,W,33,18,W,5.0,O,48,2016
5291,2016-10-2,1:02,NOS,NWE,W,16,0,W,3.5,U,41,2016
5292,2016-10-9,4:25,NOS,LAR,W,30,19,W,-2.5,O,41.5,2016
5293,2016-10-16,1:02,NOS,SFF,W,45,16,W,-7.5,O,44,2016
5294,2016-10-23,1:02,NOS,MIA,L,25,28,L,-2.5,O,46,2016
5295,2016-10-30,1:02,NOS,NWE,L,25,41,L,5.5,O,48,2016
5296,2016-11-7,8:30,NOS,SEA,L,25,31,L,5.5,O,43.5,2016
5297,2016-11-20,1:00,NOS,CIN,W,16,12,W,2.5,U,48,2016
5298,2016-11-27,1:00,NOS,JAX,W,28,21,L,-8.5,O,43.5,2016
5299,2016-12-4,4:04,NOS,LVR,L,24,38,L,3.0,O,48.5,2016
5300,2016-12-11,1:00,NOS,PIT,L,20,27,L,1.0,O,45.5,2016
5301,2016-12-18,1:00,NOS,CLE,W,33,13,W,-10.5,O,43,2016
5302,2016-12-24,1:00,NOS,MIA,L,31,34,L,-4.5,O,44.5,2016
5303,2017-01-1,1:00,NOS,NYJ,L,10,30,L,-3.5,U,43,2017
5304,2015-09-13,1:02,NOS,IND,W,27,14,W,2.5,U,45,2015
5305,2015-09-20,1:02,NOS,NWE,L,32,40,L,1.0,O,44,2015
5306,2015-09-27,4:25,NOS,MIA,W,41,14,W,2.5,O,41.5,2015
5307,2015-10-4,1:02,NOS,NYG,L,10,24,L,-5.5,U,45.5,2015
5308,2015-10-11,1:02,NOS,TEN,W,14,13,P,-1.0,U,42,2015
5309,2015-10-18,1:02,NOS,CIN,L,21,34,L,3.0,O,43,2015
5310,2015-10-25,8:35,NOS,JAX,L,31,34,L,-4.0,O,41,2015
5311,2015-11-8,1:02,NOS,MIA,W,33,17,W,-3.0,O,44,2015
5312,2015-11-12,8:26,NOS,NYJ,W,22,17,W,2.5,U,42.5,2015
5313,2015-11-23,8:30,NOS,NWE,L,13,20,P,7.0,U,48,2015
5314,2015-11-29,1:02,NOS,KAN,L,22,30,L,5.5,O,41.5,2015
5315,2015-12-6,1:02,NOS,HOU,W,30,21,W,-3.5,O,41.5,2015
5316,2015-12-13,1:00,NOS,PHI,L,20,23,L,1.0,U,47,2015
5317,2015-12-20,1:02,NOS,WAS,L,25,35,L,-2.5,O,44,2015
5318,2015-12-27,1:02,NOS,DAL,W,16,6,W,-6.5,U,42,2015
5319,2016-01-3,1:02,NOS,NYJ,W,22,17,W,3.0,U,42,2016
5320,2014-09-7,1:00,NOS,CHI,W,23,20,W,7.0,U,47,2014
5321,2014-09-14,1:02,NOS,MIA,W,29,10,W,-1.5,U,42.5,2014
5322,2014-09-21,1:02,NOS,LAC,L,10,22,L,-2.5,U,45.5,2014
5323,2014-09-28,1:02,NOS,HOU,L,17,23,L,3.0,U,42.5,2014
5324,2014-10-5,1:02,NOS,DET,W,17,14,W,6.5,U,43,2014
5325,2014-10-12,1:02,NOS,NWE,L,22,37,L,-1.0,O,44,2014
5326,2014-10-19,1:02,NOS,MIN,W,17,16,L,-6.5,U,43.5,2014
5327,2014-10-26,1:02,NOS,NYJ,W,43,23,W,3.0,O,40.5,2014
5328,2014-11-9,1:02,NOS,KAN,L,13,17,L,-1.5,U,42,2014
5329,2014-11-13,8:26,NOS,MIA,L,9,22,L,5.0,U,42,2014
5330,2014-11-24,7:05,NOS,NYJ,W,38,3,W,-2.5,U,42.5,2014
5331,2014-11-30,1:02,NOS,CLE,W,26,10,W,-3.0,U,42,2014
5332,2014-12-7,4:04,NOS,DEN,L,17,24,W,9.5,U,47.5,2014
5333,2014-12-14,1:02,NOS,GBP,W,21,13,W,4.0,U,50,2014
5334,2014-12-21,4:25,NOS,LVR,L,24,26,L,-6.5,O,42,2014
5335,2014-12-28,1:02,NOS,NWE,W,17,9,W,6.5,U,44,2014
5336,2013-09-8,1:02,NOS,NWE,L,21,23,W,10.5,U,50.5,2013
5337,2013-09-15,1:02,NOS,CAR,W,24,23,W,3.5,O,43.5,2013
5338,2013-09-22,4:25,NOS,NYJ,L,20,27,L,2.5,O,41,2013
5339,2013-09-29,1:02,NOS,BAL,W,23,20,W,4.0,U,45,2013
5340,2013-10-3,8:28,NOS,CLE,L,24,37,L,4.0,O,40.5,2013
5341,2013-10-13,1:02,NOS,CIN,L,24,27,W,6.0,O,41,2013
5342,2013-10-20,1:02,NOS,MIA,W,23,21,W,6.5,O,43.5,2013
5343,2013-10-27,1:02,NOS,NOS,L,17,35,L,10.5,O,48.5,2013
5344,2013-11-3,1:02,NOS,KAN,L,13,23,L,4.5,U,40.5,2013
5345,2013-11-10,1:02,NOS,PIT,L,10,23,L,2.5,U,42.5,2013
5346,2013-11-17,1:02,NOS,NYJ,W,37,14,W,2.0,O,39.5,2013
5347,2013-12-1,4:04,NOS,ATL,L,31,34,L,-4.5,O,48,2013
5348,2013-12-8,1:02,NOS,TBB,L,6,27,L,2.5,U,42.5,2013
5349,2013-12-15,1:02,NOS,JAX,W,27,20,W,-4.0,O,43,2013
5350,2013-12-22,1:02,NOS,MIA,W,19,0,W,1.5,U,42,2013
5351,2013-12-29,4:25,NOS,NWE,L,20,34,L,7.0,O,46.5,2013
5352,2012-09-9,1:02,NOS,NYJ,L,28,48,L,3.0,O,39,2012
5353,2012-09-16,1:02,NOS,KAN,W,35,17,W,-3.0,O,45,2012
5354,2012-09-23,1:02,NOS,CLE,W,24,14,W,-3.0,U,45,2012
5355,2012-09-30,1:02,NOS,NWE,L,28,52,L,4.5,O,48.5,2012
5356,2012-10-7,4:25,NOS,SFF,L,3,45,L,10.0,O,45,2012
5357,2012-10-14,4:04,NOS,ARI,W,19,16,W,5.0,U,44,2012
5358,2012-10-21,1:02,NOS,TEN,L,34,35,L,-4.5,O,46.5,2012
5359,2012-11-4,1:02,NOS,HOU,L,9,21,L,11.5,U,48,2012
5360,2012-11-11,1:02,NOS,NWE,L,31,37,W,13.5,O,54,2012
5361,2012-11-15,8:28,NOS,MIA,W,19,14,W,-2.5,U,46,2012
5362,2012-11-25,1:02,NOS,IND,L,13,20,L,3.0,U,51.5,2012
5363,2012-12-2,1:02,NOS,JAX,W,34,18,W,-6.0,O,42,2012
5364,2012-12-9,1:02,NOS,LAR,L,12,15,L,-3.0,U,42.5,2012
5365,2012-12-16,4:04,NOS,SEA,L,17,50,L,5.0,O,44,2012
5366,2012-12-23,1:02,NOS,MIA,L,10,24,L,5.0,U,43,2012
5367,2012-12-30,1:02,NOS,NYJ,W,28,9,W,-3.5,U,41,2012
5368,2011-09-11,1:06,NOS,KAN,W,41,7,W,3.5,O,40,2011
5369,2011-09-18,1:02,NOS,LVR,W,38,35,L,-4.0,O,41,2011
5370,2011-09-25,1:02,NOS,NWE,W,34,31,W,7.5,O,54.5,2011
5371,2011-10-2,1:02,NOS,CIN,L,20,23,L,-3.0,P,43,2011
5372,2011-10-9,1:04,NOS,PHI,W,31,24,W,3.0,O,53,2011
5373,2011-10-16,1:02,NOS,NYG,L,24,27,P,3.0,O,49,2011
5374,2011-10-30,4:04,NOS,WAS,W,23,0,W,-4.0,U,46.5,2011
5375,2011-11-6,1:02,NOS,NYJ,L,11,27,L,-2.5,U,45,2011
5376,2011-11-13,1:02,NOS,DAL,L,7,44,L,4.5,O,49,2011
5377,2011-11-20,1:02,NOS,MIA,L,8,35,L,3.0,U,44,2011
5378,2011-11-27,1:02,NOS,NYJ,L,24,28,W,9.5,O,42.5,2011
5379,2011-12-4,1:02,NOS,TEN,L,17,23,L,-1.0,U,44,2011
5380,2011-12-11,4:15,NOS,LAC,L,10,37,L,7.0,U,49,2011
5381,2011-12-18,1:02,NOS,MIA,L,23,30,L,-1.5,O,40.5,2011
5382,2011-12-24,1:02,NOS,DEN,W,40,14,W,3.0,O,43.5,2011
5383,2012-01-1,1:02,NOS,NWE,L,21,49,L,10.0,O,50,2012
5384,2010-09-12,1:02,NOS,MIA,L,10,15,L,3.0,U,39,2010
5385,2010-09-19,1:02,NOS,GBP,L,7,34,L,13.0,U,43,2010
5386,2010-09-26,1:02,NOS,NWE,L,30,38,W,14.5,O,43,2010
5387,2010-10-3,1:02,NOS,NYJ,L,14,38,L,6.0,O,37,2010
5388,2010-10-10,1:02,NOS,JAX,L,26,36,L,-2.5,O,41.5,2010
5389,2010-10-24,1:02,NOS,BAL,L,34,37,W,12.5,O,40,2010
5390,2010-10-31,1:08,NOS,KAN,L,10,13,W,7.0,U,46,2010
5391,2010-11-7,1:02,NOS,CHI,L,19,22,P,3.0,U,41.5,2010
5392,2010-11-14,1:02,NOS,DET,W,14,12,W,-1.5,U,45,2010
5393,2010-11-21,1:02,NOS,CIN,W,49,31,W,4.0,O,41,2010
5394,2010-11-28,1:02,NOS,PIT,L,16,19,W,7.0,U,44,2010
5395,2010-12-5,1:05,NOS,MIN,L,14,38,L,5.0,O,44,2010
5396,2010-12-12,1:02,NOS,CLE,W,13,6,W,0.0,U,39,2010
5397,2010-12-19,1:02,NOS,MIA,W,17,14,W,5.5,U,40,2010
5398,2010-12-26,1:02,NOS,NWE,L,3,34,L,9.0,U,45.5,2010
5399,2011-01-2,1:02,NOS,NYJ,L,7,38,L,1.5,O,38,2011
5400,2021-09-12,1:00,SFF,PIT,L,16,23,L,-6.5,U,48.5,2021
5401,2021-09-19,1:00,SFF,MIA,W,35,0,W,-3.5,U,47.5,2021
5402,2021-09-26,1:00,SFF,WAS,W,43,21,W,-7.0,O,45.5,2021
5403,2021-10-3,1:00,SFF,HOU,W,40,0,W,-17.5,U,47,2021
5404,2021-10-10,8:20,SFF,KAN,W,38,20,W,2.5,O,56.5,2021
5405,2021-10-18,8:15,SFF,TEN,L,31,34,L,-6.0,O,53.5,2021
5406,2021-10-31,1:00,SFF,MIA,W,26,11,W,-14.0,U,49,2021
5407,2021-11-7,1:00,SFF,JAX,L,6,9,L,-14.5,U,48.5,2021
5408,2021-11-14,1:00,SFF,NYJ,W,45,17,W,-13.0,O,47.5,2021
5409,2021-11-21,1:00,SFF,IND,L,15,41,L,-7.0,O,49.5,2021
5410,2021-11-25,8:20,SFF,NOS,W,31,6,W,-6.5,U,45,2021
5411,2021-12-6,8:15,SFF,NWE,L,10,14,L,-2.5,U,41,2021
5412,2021-12-12,4:25,SFF,TBB,L,27,33,L,3.5,O,54.5,2021
5413,2021-12-19,1:00,SFF,CAR,W,31,14,W,-14.5,O,43,2021
5414,2021-12-26,1:00,SFF,NWE,W,33,21,W,1.5,O,43.5,2021
5415,2022-01-2,1:00,SFF,ATL,W,29,15,L,-14.5,P,44,2022
5416,2022-01-9,1:00,SFF,NYJ,W,27,10,W,-16.5,U,40.5,2022
5417,2022-01-15,8:15,SFF,NWE,W,47,17,W,-4.0,O,44,2022
5418,2022-01-23,6:30,SFF,KAN,L,36,42,L,2.0,O,54.5,2022
5419,2020-09-13,1:00,SFF,NYJ,W,27,17,W,-6.5,O,39.5,2020
5420,2020-09-20,1:00,SFF,MIA,W,31,28,L,-5.5,O,42.5,2020
5421,2020-09-27,1:00,SFF,LAR,W,35,32,W,-1.5,O,46.5,2020
5422,2020-10-4,4:25,SFF,LVR,W,30,23,W,-3.0,P,53,2020
5423,2020-10-13,7:00,SFF,TEN,L,16,42,L,-3.0,O,52,2020
5424,2020-10-19,5:00,SFF,KAN,L,17,26,L,5.5,U,55,2020
5425,2020-10-25,1:00,SFF,NYJ,W,18,10,L,-9.5,U,47,2020
5426,2020-11-1,1:00,SFF,NWE,W,24,21,L,-4.0,O,41,2020
5427,2020-11-8,1:00,SFF,SEA,W,44,34,W,3.0,O,55.5,2020
5428,2020-11-15,4:04,SFF,ARI,L,30,32,W,3.0,O,56,2020
5429,2020-11-29,1:00,SFF,LAC,W,27,17,W,-4.5,U,51.5,2020
5430,2020-12-7,8:15,SFF,SFF,W,34,24,W,1.5,O,48,2020
5431,2020-12-13,8:20,SFF,PIT,W,26,15,W,-2.0,U,48.5,2020
